,Unnamed: 0,comment
1778,1778,"BUAT PDIP : ""TOLONG ANIES JADIKAN KADER, ANIES ORG YG AMANAH TAKKAN MENGHIANATI SEPERTI MULYONO"". ❤❤❤"
1779,1779,Benar Sakit tu orang! 😂
1780,1780,Ada partai baru partai coklat
1781,1781,Smoga semua jagoannya mulyono tumbang di pilkada kali ini...pramdoel menyala..jateng perkasa..jatim bu risma.
1782,1782,Mantan adalah MAUT dan MAWUT ( berantakan/kocar kacir) 😅😅😅 keren
1783,1783,GK nyangka 2 x pilpres milih Mulyono klhatan lugu tp rakus kekuasaan bener kt cak nun Mulyono jelmaan Firaun
1784,1784,"Saya bingung dengan Mulyono memaksa situsi untuk menjadikan anaknya wakil presiden, dan mempersiapkan anaknya lagi jadi presiden 2029, gmn mau memaksakan situasi kualitas otak nya aja planga plongo mau pimpinan negara sebesar Indonesia, sangat2 memaksa situasi bahwa anies yg di tumbalkan, hukum pun di trobosss,,😅"
1785,1785,Disini logistik = DUIT? Betul ya
1786,1786,"Yg di Bali ga ada ngelirik, sudah mulai mendatangkan semuanya kenBali🎉🎉🎉"
1787,1787,"Betul P Prabowo sbagai presiden gak boleh cawe²  itu jauh lebih bagus , siapapun yg jadi gubernur dan walikota semuanya akan jadi pembantu presiden  asal Pak Prabowo selalu merangkul gak pandang apa partainya  insya Allah srmunya akan bareng ber sama² presiden, P prabowopun namanya akan tetap harum."
1788,1788,"Fufufafa bahas terus geh bocor alus,,, spy semakin terang benerang..."
1789,1789,Keluarga Mulyono memang gak tau maluuu.....
1790,1790,Kenapa tdk menyinggung Dharma Kun ya Boss
1791,1791,Putaran ke dua Pram _ Dul Tidak perlu pake logistic.. Karena relawan yg bergerak... Jangan takabur dan sombong krn punya banyak  logistik..
1792,1792,"emangnya gak boleh jokowi dan prabowo ikut maen...wkwkkwkwkwk,,kok kesannya jadi seperti gak suka ya wkwkkwkwwk"
1793,1793,Knpa sih msh cawe2 jg
1794,1794,"Kak Cica penjelasannya berkelas, adem, dan mudah dipahami. Udah cantik pintar pula."
1795,1795,Ayo anak abah pilih semua calon yang tidak didukung Jokowi.
1796,1796,Si Mulyono ini emang durjana!!
1797,1797,"Coba deh pejabat pejabat Konoha tuh berenti nemuin keluarga Oslo, besar kepala keluarga Oslo kalau di temuin Mulu 😂"
1798,1798,TUMBANGKAN KIMPET DI SEMUA PROVINSI !
1799,1799,"Itu rekam jejak mereka,kalau nanti presiden sudah berganti presiden ikut kampanye mereka tidak boleh proses"
1800,1800,Rame2 mendukung cagub jateng pak Andika/Hendi salam kompak 🇮🇩🤟🤟
1801,1801,kata kuncinya solo
1802,1802,"Sowannya prabowo kpd jokomuulyono merendahkan marwah dan kepercayaan rakyat kpd prabowo sbg presiden. Pasti.
Presiden koq sowan"". Wekkkkkkkkkkkk Wekkkkkkkkkkkk"
1803,1803,"Pak Prabowo jadilah pemimpin sejati, VALUE itu abadi dikenang sepanjang masa! Tapi mantan kemarin lebih memilih pragmatis dengan mengorbankan VALUE. Si mantan bakal dikenang sbg perusak Demokrasi, Hukum, pelemah KPK, tidak beretika, bagi rakyat yg melek politik Simantan sudah CACAT VALUE ! dan itu akan disandang selamanya"
1804,1804,3 menit pertama tdk ada pembicaraan atau pembahasan ttg cagub 02. Kenapa?
1805,1805,"prabowo terpilih dengan cara mendobrak etika dan aturan, jangan berharap mereka akan peduli etika dan aturan selama 5 tahun mengendalikan pemerintahan."
1806,1806,"Saya masih percaya Tempo , semoga para jurnalisnya sehat jasmani rohani dan diberkati karya karyanya"
1807,1807,"Jauhkan indonesia dari rencana"" jokowi. Amiin"
1808,1808,3 menit pertama tdk ada pembicaraan atau pembahasan ttg cagub 02. Kenapa?
1809,1809,"Jateng No 1 Andika Hendi
Kabupaten Tegal no 1 Bima Mujab"
1810,1810,Top BAP sukses dan terus berkembang.
1811,1811,Pembahasan hari ini menyala sekali🔥🔥🔥
1812,1812,"Dr orba sampai sekarang ,,tempo tetep independen ..tak ada media yg se independen seperti tempo ..tetep istiqomah n bravo tempo"
1813,1813,Info pak hasto sudah 200milliar ke Jakarta dari podcast bang akbar faizal
1814,1814,LINGHAS itu seperti ayam yang mau ditangkap tapi dia tau dan lari kesana kemari sehingga ayam tersebut tidak LINDEK
1815,1815,"Hancurkan & hentikkan dinasti & antek jkw di pilkada 
Dia sdg berusaha bangkit utk membangun jaringannya agar bs berkuasa kembali"
1816,1816,38:35 saya mendukung Andika dan Hendi
1817,1817,"Mulyono mau polah gimana, dah males lihat kelakuannya, dulu sih iya 9 th gw suka. Sekarang muak"
1818,1818,"Sekelas mantan president 
Jadi Jurkam Pilgub 😅😅"
1819,1819,Om bocor halus bahas donk medan
1820,1820,Rakussssss😅😅😂😂
1821,1821,Warga Jateng lali lali jolali pilih Rambo dan Hendy. Tenggelamkan Cambo preman jalanan mafia kasus bau2 kolonial Mulyono yg berpihak naga2 menipu rakyat menjadikan penderitaan serta kesengsaraan se umur2 gara2 utang negara yg tambah berat.
1822,1822,Seru....
1823,1823,Mantan adalah maut.. Lawan kelompok mulyono
1824,1824,"kok prabowo kelihatan labil ya, seperti tidak sadar posisinya saat ini sebagai presiden."
1825,1825,"Semoga dengan melihat video dr Tempo ini banyak orang yang kembali ""waras"" Dalam menentukan pilihan di Pilkada

Salam damai🙏"
1826,1826,Sengaja diatur sekarang supaya anaknya nyapres nanti dapat suara banyak pada propinsi yang didukung wiwi...
1827,1827,"Aq hanya mendukung calon2 pemimpin yg di usung PDIP. Pokoknya, hrs ada PDIP nya jika yg mengusung sang calon pemimpin tsb misalnya lbh dari 1 partai.❤❤❤"
1828,1828,Ini podcast lebih mendiskreditkan jokowi...aneh aja jurnalis seperti ini
1829,1829,Jendral dibodohin kopral itulah wowowo....wooooo
1830,1830,Bocor ngarang 😄😄
1831,1831,Kenapa kok ....seakan akan menyalahkan jokowi y......ini podkes apa toh...???
1832,1832,Pokoke Andika gak bisa ditawar-tawar lagi untuk Gubernur Jateng.
1833,1833,Andika -Hendy
1834,1834,"Emang manusia halu,blm aja bekerja SDH dsiap 2029."
1835,1835,Andika yes
1836,1836,Mulyono ini sipil biasa sok amat 😂
1837,1837,"Kalo dki ama jateng mantan kalah, prabowo merdeka. Bisa Resufle kabinet desember, 2025 ada harapan membaik. Tapi kalo mantan menang, amsyong 2025 dst."
1838,1838,Mulyono rakus
1839,1839,Anies percaya pdip ngasih panggung buat thn 2029?? Wkwkk pak jgn naif.
1840,1840,"Jadikan Pram & Dul, menang satu putaran"
1841,1841,"Mulyono sebenarnya juga tau klu Pram Rano yg Akan menang di Jakarta,karna sdh pasti PDIP di 2029 nti tdk mungkin mendukung Gibran,makanya Mulyono Mencari Kekuatan ber gabung ke KIM plus,tapi pertanyaanya apa kira""dukungan Mulyono ini masih Efektiif?karna Ibarat Macan sdh Macan Opong karna terlalu Rakus Tulang"" Apapun sdh di Badok,dan Pram Doel justru mendapat Dukungan penuh dari Juara dan Ru ner up th 2017 ya itu Anis dan Ahok,dan ter bukti di Akhir""ini Elektabilitas RKSuswono  Jeblok sementara Pram Doel meroket ,Aku bukan mendahului Kodrat tapi Aku Haqul Yakin Pramono Rano yg keluar sbg Juara,sama""kita tgu aha ya guys wasalam."
1842,1842,"Gw awalnya pengen golput aja setelah pak Anies ga bisa maju,tp setelah gw lihat mulyono si bapak dinasti itu mulai cawe2 lg kayaknya kita ga bisa diam lagi,harus lawan, lawan dan lawan!! PA'DOEL harus menang!! 
Jakarta menyala🤟💪"
1843,1843,jangan pilih yg di endorse mulyono
1844,1844,Hebatnya Mulyono  ketum partai bisa diatur
1845,1845,"Calon gak pernah bagi bagi sembako jangan harap menang, dimasa sulit ekonomi kek gini ,rakyat gak butuh program omong kosong, kalo anda pemimpin buta ekonomi rakyat susah mana mungkin dipilih, rakyat udah bosan janji janji kosong"
1846,1846,"Calon yg hanya bergantung resiko akan jatuh lain calon yg berpijak akan kuat. Utk jakrta tetap Pramono Karno dan utk Jateng Andika Hendi 
Andika salah satu calon capres 2029  . Jkowi tdk ingin 2 tempat itu di menangkan calon yg tdk di dukung"
1847,1847,Andika for jateng!!!!!!
1848,1848,"Namanya juga politikus.. kalian aja yg jurnalis masih campur tangan di Pilkada,, masa Presiden dan mantan Presiden ga boleh.."
1849,1849,Ciee.... Anak abah pada ngumpul nih.. Seneng ya jadi cucu mak banteng😂😂... Ingat ya harus manut apa kata mak..jangan bilang Perubahan lagi ya...karena nasib sekarang di tangan mak.. 😂😂😂
1850,1850,Kangker demokrasi
1851,1851,"Satu issue ttg pilkada yg intens dibahas utk tayangan Tempo kali ini, LOGISTIK, bukti level demokrasi masyarakat Indonesia ya baru segitu itu. Alih2 masalah program2 yg dibawa masing2 kontestan pilkada...
Miris 😢"
1852,1852,Dari era pa harto sampai pa sby....ga ada yg ikut campur tangan di pilkada...baru ini mulyono yg ikut campur tangan ...mw ny apa ch mulyino ini
1853,1853,"Memang betul. Jangan pilih yg didukung Mulyono. Orang rakus, tamak, serakah. Sdh menjabat 10 th sbg presiden masih ingin berkuasa melalui keluarganya. Mentang2 dpt dukubgan kok jadi amat sonbong.  Kubur dalam2 ambisinya."
1854,1854,"Rusak polisi indo, tak ada yg berani reformasi polisi selain gusdur.."
1855,1855,"Nderek pusat lur,,,,ra urus dapuranmu🤣"
1856,1856,"Terimakasih Bocor Alus Tempo, Mulyono serakah kita tenggelamkan"
1857,1857,Thanks!
1858,1858,Pada sadar gak si yang di dukung Jokowi selalu menang ... Jika kalah sekali mah biasa ... Kaum gak pernah menang pasti jadi kaum pembenci ... Cari makan y juga ngomongin jowoki Mulu .... Jokowi itu pembawa berkah buat kaum pembenci sama kaum pembela ... Semua y bicara tentang jokowi
1859,1859,"Berharap besar, Pramono Anung - Bang Doel memenangkan pertandingan Pilkada 1 putaran di Jakarta dan Jendral Andika Perkasa menang tebal di Jawa Tengah 👍👍💪💪🔥🔥🔥🔥"
1860,1860,ASAL BUKAN YANG DI DUKUNG JOKOWI!
1861,1861,Keren imajinasinya
1862,1862,Sok tau kalian
1863,1863,Liat tempo jadi adem
1864,1864,"Mantap,  pokoke ga pilih yang didukung mantan."
1865,1865,"Hanyo kembalikan indonesia ke demokrasi sebenarnya, bukan pemimpin endors presiden  baik menantunya agar tidak kembali ke zaman orde baru"
1866,1866,"Tetap pantau pola politik Mulyono. Apa yang dikatakan itu sering bukan yang dituju. .. 
Bagaimanapun juga keluarga pramono adalah bagian dari oligarkhi. (ingat  dhito pramono  yang dulu jadi calon tunggal di kediri)
Mulyono sadar, jika keterlibatannya di jakarta akan justru menggerus suara RK. dan itulah cara mengikat Pramono"
1867,1867,Partai coklat 😂😂😂
1868,1868,Kemungkinan rk diganjarin sama jk krna jk bisa mengurangi suara rk di jakarta
1869,1869,rungkad jok 😂
1870,1870,"DOMiSiLiku di Jateng aku 
tetap memilih pk ANDIKA &
pk Hendi Jateng tetap 
MenyaLa 🔥🔥🤟🤟🤟"
1871,1871,"Benar kata Pak Anis, Mulyono musuh bersama."
1872,1872,Media yg tidak suka sm pak jokowi
1873,1873,slalu informasi yang diterima informatif.. yang ga suka politik dibuat asyik
1874,1874,Tidak usah takut pak pram.pasti menang.sekarang orangnya tidak berguna serang
1875,1875,"Saya berharap di jateng yang menang adalah andika.. Cuma jujur efeck jokowi sepertinya sangat berbahaya dsana... Semoga andika menang.. Agar tidak muncul lagi perusak konstitusi. 
."
1876,1876,Semoga pak Andika terpilih sebagai gubernur Jateng dan mas Pram sebagai gubernur DKI.
1877,1877,"Pak Prabowo mohon jgn seperti Jokowi, jgn cawe2… bapak pokus ngurus rakyat miskin yg kelaparan, cerdaskan rakyat Pak, biar bapak dikenang sebagai bapak bangsa yg pro rakyat miskin dan adil pada rakyat."
1878,1878,Apa perlu parcok dibubarkan
1879,1879,Siapa sih intelektualnya di belakang mulyono dan PDI*???  TOLONG DI CEK
1880,1880,"Tumbangkan semua orang-orangan Mulyono 🔥 
Jakarta : Pramono - Rano
Jateng : Andika - Hendi
Jatim : Risma -Gus Hans
Bali : Koster - Giri
Sumut : Edy - Hasan Basri🔥🔥🔥"
1881,1881,tgl 27 nyo kite rame rame ke tps pilih pak pram dan bang doel🙏
1882,1882,Tempo suka banget ngebahas jokowi melulu. Padahal uda gak jadi presiden. Kayak gak ada berita yg lain ya. Nyinyir terus...
1883,1883,Saya dan warga lainnya pendukung Anies dijakarta akan memulangkan RK ke jawa barat. Mesin politik kami dari mulai tingkat RT dan RW sudah merapatkan barisan untuk membuat suara Pram-Doel Jackpot ditgl 27 November besok. Jakarta menyala abangku🔥🔥🔥
1884,1884,Semakin di bahas semakin moncer Mulyono 😂
1885,1885,"👍👍👍 Tempo.
JATENG : Andika - Hendi. 
JAKARTA : Pramono - Rano. 
JATIM : Risma - Gus Hans. 
SUMUT : Edy Rahmayadi - H. Basri.
              🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩"
1886,1886,Demak andika hendi
1887,1887,Pak Anies ? Oh  capres yang ditinggal.kabur capresnya sendiri saat pilpres lalu ? Saya teringat kembali dagelan lucu itu
1888,1888,Jokowi klu udah di penjara negara ini aman dari cawe cawe. Dinasti. Negara baru bisa berdemokrasi.
1889,1889,"Selama bisa memihak kenapa tidak, tempo pun boleh memihak, bravo tempo"
1890,1890,"Pram di jakarta udh mulai aman nih, di jateng pertempuran masih sengit."
1891,1891,Demi apa sampe cawe2
1892,1892,"Entah kenapa, tadi pagi sy mimpi Rano Karno dan adik perempuannya. Wajah mereka begitu segar. Apakah ini artinya Rano Karno dan Pramono akan Menang di JAKARTA?"
1893,1893,"Parcok itu siapa sihh,bantu jawab donk"
1894,1894,Pengamat Abal Abal..😂😂😂😂😂😂
1895,1895,Oi pak gak ada bahas yg lain apa ..masih lama bro 2029...malu aku  bocor halus...nih makin lama bocor besar...nanti ganti ban dalam baru gak ada bocor halus...uuuuuuuuuuuuuuuu
1896,1896,"Intinya jgn beri kesempatan mulyono menjadi lebih kuat, ayo semua yg ingin tegakan demokrasi pilihlah yg terbaik."
1897,1897,bocor alus akurat
1898,1898,Parcok ini bahaya juga ya untuk demokrasi....parah
1899,1899,Rakyat jgn mau milih yg didukung pengkhianat pembohong dan rakus jabatan
1900,1900,Takutnya kecurangan terus terjadi dan jgn jgn mau bikin KKN dan dinasti keluwarga
1901,1901,Bahaya KL pas penjoblosan TNI KL ga ikut ngawasi hasi koyok sama sama ngawal
1902,1902,Semoga Sumut Edy win
1903,1903,Mulyono keliatan sekali takut sama anies...
1904,1904,saya ketawa terpingkal pingkal kalo danger  fufufafa bertarung nyapres di 2029....apa kita sebagai bangsa sudah begitu .....aduhh mau ngomong nggak tega..
1905,1905,Cape juga ya liat politik begini. Mending KLO rakyat mkin sejahtera yg ada dinaikin Mulu pajaknya.😢
1906,1906,Jateng Rambo Perkasa kalahkan Sambo 👍👍👍
1907,1907,"wow ternyata bu mega gak marah dianggap anak buahnya sbg faktor pengurang, gak mungkin anak buah mulyono berani ngomong gitu ke junjungannya"
1908,1908,super jahat ya si mulyo—No ckckckck😡
1909,1909,Sy klo denger Mulyono ko jdi jijik ya.....?
1910,1910,Jakarta menyala 👍👍👍
1911,1911,2029 tetep gemoy yg terbaik bosqu
1912,1912,Saya orang jateng tidak mungkin memilih yang didukung drakula. Faham nggih ?
1913,1913,Partai coklat itu siapa ya
1914,1914,Gila ya.. manusia Jokowi ini..
1915,1915,Ayo jangan pilih kepala daerah yang didukung oleh pak Jokowi
1916,1916,"selamatkan bangsa ini dari cengkraman sang *bathara kala*  beserta lingkarannya yg rakus & tamak halalkan segala cara demi kekuasaan

Ya Alloh ya rabbi semoga seluruh Indonesia paham bgmn Jokowi


memang *gila kekuasaan* inginnya semua kerabat & anak cucunya harus jadi penguasa

° di podcast Akbar Faizal Unsensored jelas dikatakan oleh pak Hasto bahwa Jokowi sebagai otak yg lakukan kriminalisasi ke Anies Basweldan soal formula E 

° Pramono Anung akan disikat di Pilkada

walahhh nggak ada habisnya kalau ditulis memang jahat sekali dia"
1917,1917,Akibat presiden gak punya keterampilan begini lah 😂 tambah lagi pemuja nya sama aja
1918,1918,Abah
1919,1919,Kalahkan yg didukung Mulyono Jokowi
1920,1920,"udah gk percaya sma visi misi capres sma cagub,,,setuju sma stefanus pramono👍👍😁"
1921,1921,"Sangat disayangkan, bakal rakya memberi kesan negatif pada Prabowo jika Prabowo mengikuti keinginan jokowi dalam hal cawe2 pada pilkada."
1922,1922,"emg gila ya itung2an orang politik, pramono yang awalnya dianggap bunuh diri PDIP malah sekarang unggul cuma dalam waktu beberapa bulan"
1923,1923,"YANG JAKARTA HARUS PILIH PRAM DUL
YANG JATENG HARUS PILIH ANDIKA HENDI GASPOOOLLLL 💪💪💪💪💪💪"
1924,1924,Dimanapun daerah siapun calon yg didukung Mulyono wajib Kita Tenggelamkan!!!
1925,1925,"Smoga di Jakarta yang jadi PRAMONO dan SI DOEL, di Jateng yang jadi ANDIKA &HENDI"
1926,1926,RK hrs menang untuk mengamankan IZIN  PSN² yg sdh ditanda tanganinya kalau tidak dia akan DIGANYANG oleh oligarki.
1927,1927,Aku dukung pak andhika
1928,1928,Sebenarnya Mulyono mengejar Jateng daripada yang lain
1929,1929,"Jurnalis adalah orang yang menyampaikan berita apa adanya,tanpa disertai nyinyiran kalau disertai nyinyiran pasti beritanya tidak obyektif,salam tanpa kemunafikan"
1930,1930,Podcas konyol.
1931,1931,Kok masih pd nurut sama jkw ya
1932,1932,Bener kata rg: bahkan di d.o pun dia tdk pantas
1933,1933,"Yang Gue suka 
""Jokowi & Mega sama menjadi faktor pengurang"" 😅"
1934,1934,Sepakat! Jangan pilih yang didukung Sang Mantan...
1935,1935,"Jakarta Menyala...🔥🔥🔥🔥🔥🔥🔥
Pram-Doel Pilihan kita semua.. 
💪💪💪"
1936,1936,"RK ga ngaruh mau menang atau kalah nyagub, yg penting abah ga maju. semisal kalau kalah masi ada opsi jadi mentri ntr kalau ada reshafel kebinet merah putih"
1937,1937,"Ayolah Masyarakat indo tunjukkan bahwa harga diri bukan dibeli dan bisa dibajak dengan beras dan mie kardus 
Kalo tidak suka jgn milih dari pada harus memilih demi bansos ❤"
1938,1938,Musuh dari musuhmu adalah teman
1939,1939,Jakarta gk Butu jokowi
1940,1940,Jadilah orang yang kritis jangan disertai nyinyiran
1941,1941,"Pilkada dipolitisasi 😅
Pupuk dipolitisasi 😅
BPJS dipolitisasi 😅
Politik murahan 😂😂😂"
1942,1942,"Sehat2 kalian ber4,diajuhkan dr tangan2 iblis yg ga suka kalian menyiarkan ilmu politik bagi rakyat,amin"
1943,1943,Tumbangkan calon yang didukung Jokowi
1944,1944,di tempat sy relawan pak Rambo kok kurang greget apa blm bergerak  wong tinggal 3 hari seperti malu malu. Mbok yo yg saset biar pendukung sprti sy ini mantap.
1945,1945,Strategi pdip dirubah 180drajat dibanding wkt pilpres
1946,1946,kekuasaan itu nyandu kayaknya
1947,1947,Menit 28:58 serem amat suaranya creepy...
1948,1948,cica abis kondangan kahhh cakep benerrrr
1949,1949,Walaupun anis lbh mudh beri ijin tumh ibadah...ttp aj ada org di luar islam pndukung yono....bilg anis tdk becus ngurus jkt....trlalu
1950,1950,Mulyono memalukan ambisi kuasanya lupa daratan
1951,1951,"Uang memang mengalahkan segalanya,orang pintar aja jadi pada bocor otaknya😅😅😅"
1952,1952,Kenapa sih jokowi kok tamak bangt..yo gantian biar orang lain yg jd pemimpin..sama2 anak bangsa kok
1953,1953,Pak Anies dijegal jo kowi wowo mega dan ketua partai semua partai ... rakyat lawan begal demokrasi dan hukum
1954,1954,"Tenggelamkan calon2 yg jd boneka mulyono, Jateng, JKT dan Bali"
1955,1955,"Jgn pilih calon yg d dukung mulyono n kim plus yg cawe"" trus haus kekuasaan, ayo Jakarta m3nyala Jateng perkasa ❤❤"
1956,1956,Sy dan kluarga  warga jateng mantap pilih Pak Andika
1957,1957,Menang karna bansos wkwkwkkkw… mulyono 2x saya pilih dia… saya kira negarawan ternyata haus kekuasaan juga. Dasar pinokio
1958,1958,Jokowi dan megawati mungkin dianggap public anemy..jadi kehadiran nya akan jadi pengurang elektabilitas cagub😂😂
1959,1959,"INI STATEMENT MEREKA BENER GAK,
KARENA TEMPO DR DULU SUKA BANGET BIKIN OPINI YANG MEMBAGONGKAN"
1960,1960,Mulyontots!
1961,1961,Semoga pak Lutfi menang di Jateng
1962,1962,"RK itu linghas,,, makanya pilihlah Pramono...."
1963,1963,Semoga pak.RK menang....👍👍
1964,1964,eef
1965,1965,Tenggelamkan yg masih berhubungan dgn Mulyono
1966,1966,"Jgn sampai negeri ini makin kritis kl dibiarkan daya rusaknya si mulyono, keluarga, kroni dan para mafia di belakangnya. Adili si mulyono atas pelanggaran2 tatanan negara, rusak hukum dan korupsi2nya."
1967,1967,Memang semua mantan itu dagelan termasuk jokowi
1968,1968,Gak bakal milih anak mantu Jokowi kapok . apalagi anaknya yg sekrng JD wapres mau jd presiden 2029... rakyat gak mau dibodohi SM keluarga mereka
1969,1969,Buktikan saja bos setelah pelkada jgn cuman ngomong
